Census District,City/Town/Village,Total Population,Year,latitude,longitude,lat_decimals,lon_decimals,needs_reassign,good_coords,pop_clean
Central Bobonong,Mokgojwe,79,2022,-22.107260922343716,29.027594713686277,1,1,True,False,79
Central Bobonong,Matsetsejwana,1,2022,-21.904139904169067,28.546725057052864,1,1,True,False,1
Central Bobonong,Tshokwe,119,2022,-22.181122382468804,28.817784261123556,1,1,True,False,119
Central Bobonong,Mosima,23,2022,-22.022376547173064,28.02905047049508,1,1,True,False,23
Central Bobonong,Mohota,23,2022,-21.788596341659865,28.164165118159374,1,1,True,False,23
Central Bobonong,Mokoshwane,4,2022,-21.632339711585832,28.224523802675627,1,1,True,False,4
Central Bobonong,Mabowana,5,2022,-21.596166918433727,28.862485293219798,1,1,True,False,5
Central Bobonong,Tshokwe Cattlepost,2,2022,-22.03188188730123,28.88464763940526,1,1,True,False,2
Central Bobonong,Lesabokwe,1,2022,-22.014510470281728,27.86878890099999,1,1,True,False,1
Central Bobonong,Mmadikgaka Veterinary Camp,7,2022,-21.722663867577314,29.18855029449866,1,1,True,False,7
Central Bobonong,Tshweung,20,2022,-22.22935370784495,27.714025959713283,1,1,True,False,20
Central Bobonong,Makodwane,13,2022,-21.683508217301696,29.106969732384684,1,1,True,False,13
Central Bobonong,Mathathane Lands,2,2022,-22.041789054815478,27.677634184433156,1,1,True,False,2
Central Bobonong,Makadibeng,1,2022,-22.43664966571781,27.97248060387771,1,1,True,False,1
Central Bobonong,Madale,3,2022,-22.482366365220614,29.01779676759011,1,1,True,False,3
Central Bobonong,Seletswe,106,2022,-21.678695330439208,27.819712327332745,1,1,True,False,106
Central Bobonong,Semphane,4,2022,-22.499580208110096,28.2401746001345,1,1,True,False,4
Central Bobonong,Vaalrants/Seletswane,15,2022,-22.26467573195784,28.305363515414136,1,1,True,False,15
Central Bobonong,Dikgatlhong/Manake,36,2022,-22.20881204938376,27.937847109177536,1,1,True,False,36
Central Bobonong,Mahokojwe,3,2022,-22.377008284209,28.773085596577786,1,1,True,False,3
Central Bobonong,Senonwane,3,2022,-22.229935450520028,29.02651963400845,1,1,True,False,3
Central Bobonong,Tuli Wilderness 2,7,2022,-21.782347130386153,29.06826571359267,1,1,True,False,7
Central Bobonong,Mashatu,44,2022,-22.542256783600816,28.106809494111484,1,1,True,False,44
Central Bobonong,Lephaneng,3,2022,-21.694164490363665,28.4508449834954,1,1,True,False,3
Central Bobonong,Tuli Block,86,2022,-21.66350275512845,27.943500729039734,1,1,True,False,86
Central Bobonong,Lentswelemoriti Lands,6,2022,-22.169009669194345,27.93701638785697,1,1,True,False,6
Central Bobonong,BDF Worker's Camp,23,2022,-22.397239090928327,27.786952029208713,1,1,True,False,23
Central Bobonong,Boswelabatho,5,2022,-21.930414967059583,29.185820248448163,1,1,True,False,5
Central Bobonong,Somolale Lands,4,2022,-22.432666632082217,29.092360253215205,1,1,True,False,4
Central Bobonong,Ramosasi,1,2022,-22.176673602358022,28.89363924919557,1,1,True,False,1
Central Bobonong,Tauemetsaleebana,2,2022,-21.55715736925031,28.427154272535905,1,1,True,False,2
Central Bobonong,Madikana,14,2022,-21.51849926515669,28.378558827356933,1,1,True,False,14
Central Bobonong,Mmadidau/Gwelamogapi,9,2022,-21.751646016516037,28.448860599065306,1,1,True,False,9
Central Bobonong,Perepere/Mokgadiangwako,1,2022,-22.232995778637527,28.46111534290805,1,1,True,False,1
Central Bobonong,Mmabasarwa,13,2022,-21.839785843709546,28.277887459334497,1,1,True,False,13
Central Bobonong,Manyonya,3,2022,-21.82126713839321,27.733963594904868,1,1,True,False,3
Central Bobonong,Mmakwena,6,2022,-22.15274685743767,27.7230225806729,1,1,True,False,6
Central Bobonong,Makhurane,21,2022,-21.888611907223545,29.207789835833548,1,1,True,False,21
Central Bobonong,Mmadiphiri,6,2022,-22.54638529107678,28.363151982368375,1,1,True,False,6
Central Bobonong,Setombo,3,2022,-22.339364852913125,29.209506722193822,1,1,True,False,3
Central Bobonong,Tauekaname,4,2022,-22.00948637777332,27.79112442023995,1,1,True,False,4
Central Bobonong,Somolale Cattle post,5,2022,-22.386656441091716,28.49317604785001,1,1,True,False,5
Central Bobonong,Madiope,38,2022,-22.384406424986853,27.870412232091503,1,1,True,False,38
Central Bobonong,Mmajale,2,2022,-21.684633528046433,27.952083646524,1,1,True,False,2
Central Bobonong,Setakeng,14,2022,-21.525108167404802,27.551282987918448,1,1,True,False,14
Central Bobonong,Setempe,16,2022,-21.9772521035742,27.710968668716767,1,1,True,False,16
Central Bobonong,Gobadwe,27,2022,-21.68174691165051,29.14419970493006,1,1,True,False,27
Central Bobonong,Mmaseedama,24,2022,-21.523867420986278,28.07485545894501,1,1,True,False,24
Central Bobonong,Moshalalwe,3,2022,-22.40978266278592,28.589658218839766,1,1,True,False,3
Central Bobonong,Raselebogo,2,2022,-22.08969616046407,28.33258560979771,1,1,True,False,2
Central Bobonong,Kobojango Cattle Post,44,2022,-22.14780853289532,28.21661355604051,1,1,True,False,44
Central Bobonong,Mabate,10,2022,-22.474026116843007,28.452705369871747,1,1,True,False,10
Central Bobonong,Mokgatsha wa Dikgabo,4,2022,-21.769155769693736,27.833627762849478,1,1,True,False,4
Central Bobonong,Lepokole Lands,14,2022,-22.104796643258187,29.273091581774267,1,1,True,False,14
Central Bobonong,Lepokole Cattle Post,60,2022,-22.067691098207245,28.967194783777344,1,1,True,False,60
Central Bobonong,Dibete,2,2022,-22.40030783782021,28.829433408263476,1,1,True,False,2
Central Bobonong,Pudumetsa,2,2022,-22.36872850372168,28.33931291865077,1,1,True,False,2
Central Bobonong,Mabotae,1,2022,-21.610731911328145,27.771904823776264,1,1,True,False,1
Central Bobonong,Maragasale,2,2022,-22.510977477245046,29.151056857911772,1,1,True,False,2
Central Bobonong,Rankwate,11,2022,-22.31452759363463,28.11051864059044,1,1,True,False,11
Central Bobonong,Pepe Lands,4,2022,-22.25272621394975,27.587301892968462,1,1,True,False,4
Central Bobonong,Sengakane,10,2022,-22.04590598168546,28.112344740526243,1,1,True,False,10
Central Bobonong,Lephokwe,6,2022,-21.945440972394042,28.92435235788369,1,1,True,False,6
Central Bobonong,Molalatau lands,12,2022,-22.042678043987507,28.615846923816246,1,1,True,False,12
Central Bobonong,Mmampeu,0,2022,-22.469781899713507,28.846002070426728,1,1,True,False,0
Central Bobonong,Mongwaneng,19,2022,-22.303238525442474,28.922876462793553,1,1,True,False,19
Central Bobonong,Mokakatedi,61,2022,-21.677030259393934,27.878023649472592,1,1,True,False,61
Central Bobonong,Lekgolwe,109,2022,-21.892056437843976,29.15665663828212,1,1,True,False,109
Central Bobonong,Sematheane/Masokong,51,2022,-21.87998953678694,28.284042394089763,1,1,True,False,51
Central Bobonong,Pepe,33,2022,-21.85801277840566,28.645134852695495,1,1,True,False,33
Central Bobonong,Dikgatlhong/Motloutse,18,2022,-21.761251096472197,27.501444167390524,1,1,True,False,18
Central Bobonong,Sheishanke,14,2022,-22.496928320826484,29.281650065798555,1,1,True,False,14
Central Bobonong,Mhadane,13,2022,-22.17491056885641,28.001861346733904,1,1,True,False,13
Central Bobonong,Mhawaneng,113,2022,-21.994414551580025,27.60877878606935,1,1,True,False,113
Central Bobonong,Thunemarokoreng,17,2022,-22.20429603051755,28.320457066040586,1,1,True,False,17
Central Bobonong,Mmaditsie,6,2022,-21.676100751443116,27.7290691756641,1,1,True,False,6
Central Bobonong,Gaboutwelwe,6,2022,-22.05386512923143,27.770916138021196,1,1,True,False,6
Central Bobonong,Chabodo,2,2022,-21.75527568682569,28.63304448714771,1,1,True,False,2
Central Bobonong,Seboo,48,2022,-21.668233867200133,28.203098721018904,1,1,True,False,48
Central Bobonong,Mmabasetsana,8,2022,-22.030672563898637,29.153188291377663,1,1,True,False,8
Central Bobonong,Maekoane,27,2022,-21.608175995906695,28.070586640787166,1,1,True,False,27
Central Bobonong,Molalatawana,15,2022,-21.94473246263657,28.80170894831151,1,1,True,False,15
Central Bobonong,Thune,59,2022,-21.67005138193998,28.325553767907206,1,1,True,False,59
Central Bobonong,Semaroba,11,2022,-22.202068196927247,28.682744423922983,1,1,True,False,11
Central Bobonong,Thuni-Maekoane,13,2022,-22.03690887997958,28.57450877993145,1,1,True,False,13
Central Bobonong,Madibeng,117,2022,-22.002886590000685,28.34654230282794,1,1,True,False,117
Central Bobonong,Shojwane,24,2022,-22.448003282912797,29.203858492135566,1,1,True,False,24
Central Bobonong,Morula-wa-Basadi,18,2022,-22.141566719559812,28.112901521503233,1,1,True,False,18
Central Bobonong,Dambashalala,1,2022,-21.600049425312456,27.815658927651526,1,1,True,False,1
Central Bobonong,Tobane Lands,28,2022,-21.899108952526955,28.715333628266304,1,1,True,False,28
Central Bobonong,Lekono,4,2022,-22.37229843413381,29.01695077211275,1,1,True,False,4
Central Bobonong,Selokwane,90,2022,-22.203879388149254,27.56960338417319,1,1,True,False,90
Central Bobonong,Majwana-a-Diphiri,2,2022,-22.3575843296599,28.304956461069565,1,1,True,False,2
Central Bobonong,Sebalwe 1,36,2022,-22.53167216821228,29.100441399916207,1,1,True,False,36
Central Bobonong,Sebalwe 2,46,2022,-21.589483079125245,28.843810688519486,1,1,True,False,46
Central Bobonong,Topeng,56,2022,-22.089736123033568,29.278846487874613,1,1,True,False,56
Central Bobonong,Dikgabong,4,2022,-22.23657235577588,28.451857030288725,1,1,True,False,4
Central Bobonong,Metsiletswai,6,2022,-21.932881734862587,28.68282420983235,1,1,True,False,6
Central Bobonong,Molabe(Tonki e a sotlega),37,2022,-22.54994803886114,28.040631742198222,1,1,True,False,37
Central Bobonong,Majande,5,2022,-22.26737852073215,29.199322033934035,1,1,True,False,5
Central Bobonong,Ngoloholo/Panya,2,2022,-21.823744013901113,28.155332616352005,1,1,True,False,2
Central Bobonong,Majweng,42,2022,-21.896042703014388,28.823857945324047,1,1,True,False,42
Central Bobonong,Didibeng,9,2022,-21.532756279448044,28.221443638751964,1,1,True,False,9
Central Bobonong,Mmadikgaka,28,2022,-21.91004245622016,28.506472680409615,1,1,True,False,28
Central Bobonong,Lentswe-le-Kgoro,11,2022,-22.059153774001647,28.790217175270477,1,1,True,False,11
Central Bobonong,Mmamidi,11,2022,-21.762785984762395,28.411477604095648,1,1,True,False,11
Central Bobonong,Ntapu,3,2022,-21.614673107342227,29.126664421006108,1,1,True,False,3
Central Bobonong,Leralala,3,2022,-21.805307598288344,28.250472689080148,1,1,True,False,3
Central Bobonong,Mahibitswane,4,2022,-21.552165787057135,28.659609423491922,1,1,True,False,4
Central Bobonong,Morotowadinku,4,2022,-21.74131192669042,28.112270656251724,1,1,True,False,4
Central Bobonong,Majulaja,4,2022,-21.652800056316313,28.23045453765998,1,1,True,False,4
Central Bobonong,Rabasupi,2,2022,-22.43847911662524,28.287743607666144,1,1,True,False,2
Central Bobonong,Malomoakgomo,8,2022,-21.79307660213203,27.723279743748716,1,1,True,False,8
Central Bobonong,Lentswana,3,2022,-22.098210493836742,27.662057034364928,1,1,True,False,3
Central Bobonong,Mokgatsha,15,2022,-21.980243295174667,28.696285786801212,1,1,True,False,15
Central Bobonong,Mokgalwane,93,2022,-21.874819131138945,28.674780570264783,1,1,True,False,93
Central Bobonong,Lefiswana,4,2022,-21.545272524510626,28.688058517795596,1,1,True,False,4
Central Bobonong,Mmankwe,46,2022,-21.529862676196203,27.53280277394349,1,1,True,False,46
Central Bobonong,Mowana,76,2022,-22.256725169251308,28.083861664351826,1,1,True,False,76
Central Bobonong,Mmaborumane,16,2022,-21.79167789181135,27.852615905287042,1,1,True,False,16
Central Bobonong,Mmadikgama,14,2022,-21.774736683399485,28.895063165016023,1,1,True,False,14
Central Bobonong,Mogaleng,31,2022,-22.195907514489935,29.043217267963822,1,1,True,False,31
Central Bobonong,Sefophe Lands,8,2022,-22.42828549934078,27.940400327798127,1,1,True,False,8
Central Bobonong,Seoka (Mmamotshabi),19,2022,-22.51484182580848,28.69693106931808,1,1,True,False,19
Central Bobonong,Seoka (Masung),16,2022,-21.74617825130875,27.729666876153978,1,1,True,False,16
Central Bobonong,Lebethu,50,2022,-22.04642559489616,27.99154385139996,1,1,True,False,50
Central Bobonong,Dimonyana,16,2022,-21.528858431358145,27.746357218676724,1,1,True,False,16
Central Bobonong,Seoka (Paakane),31,2022,-22.072235336902853,28.006575429815364,1,1,True,False,31
Central Bobonong,Bonwanonyane,18,2022,-21.5368156547371,28.70930264422435,1,1,True,False,18
Central Bobonong,Tsokotsa,12,2022,-22.1279725605418,29.132485367323913,1,1,True,False,12
Central Bobonong,Didiba,10,2022,-21.72912328496679,27.861080913069937,1,1,True,False,10
Central Bobonong,Rrasuwe,44,2022,-22.46904711681401,28.471014597715754,1,1,True,False,44
Central Bobonong,Monoe,10,2022,-21.977782068647418,28.757181286475035,1,1,True,False,10
Central Bobonong,Makgwaphe,37,2022,-21.720378557268134,29.208998277854224,1,1,True,False,37
Central Bobonong,Mathathani,78,2022,-21.59236275512587,28.593127293293332,1,1,True,False,78
Central Bobonong,Mphothe,21,2022,-21.698955963517893,27.955536651461898,1,1,True,False,21
Central Bobonong,Tapa-la-Phala,92,2022,-22.518992289474326,28.620821521529013,1,1,True,False,92
Central Bobonong,Poso,22,2022,-22.16854958750189,28.072984056531563,1,1,True,False,22
Central Bobonong,Maboleyaleya,11,2022,-22.506750658026302,29.25068226370584,1,1,True,False,11
Central Bobonong,Mmasetshweu,1,2022,-22.443512177453385,28.21522125292971,1,1,True,False,1
Central Bobonong,Marutujwe,2,2022,-21.852686829295564,28.728506824832785,1,1,True,False,2
Central Bobonong,Mosatse,1,2022,-21.813071256042317,27.5390198932041,1,1,True,False,1
Central Bobonong,Lebalaneng,5,2022,-21.749959424371564,28.215913373541248,1,1,True,False,5
Central Bobonong,Leferwana,8,2022,-21.654203876921635,29.06922217704476,1,1,True,False,8
Central Bobonong,Majeditshipa,6,2022,-21.785751123437787,28.593427200474885,1,1,True,False,6
Central Bobonong,Thagasanong,3,2022,-21.72161881647044,28.29473606883207,1,1,True,False,3
Central Bobonong,Maplankeng,3,2022,-22.506473798339684,29.178488772423915,1,1,True,False,3
Central Bobonong,Terakopa,3,2022,-22.312770988336666,29.031279245420105,1,1,True,False,3
Central Bobonong,Masoko,13,2022,-21.908434909990998,28.07608173733956,1,1,True,False,13
Central Bobonong,Verterinary Camp,1,2022,-21.661856360777126,28.47545023539279,1,1,True,False,1
Central Bobonong,Makgwaphe Insemination camp,6,2022,-22.552885688585736,28.377151167369927,1,1,True,False,6
Central Bobonong,Verterinary Camp 2,1,2022,-22.020403629370797,28.632900223868823,1,1,True,False,1
Central Bobonong,Mabolwe Lands,5,2022,-21.850618221370254,28.09744937494367,1,1,True,False,5
Central Bobonong,Chilong,1,2022,-22.52667837867635,27.935953895700738,1,1,True,False,1
Central Bobonong,Majeloadikgaka,19,2022,-22.138640844625737,29.136697474155287,1,1,True,False,19
Central Bobonong,Mabolwe Vet Camp,30,2022,-21.62270318938383,29.156820427841687,1,1,True,False,30
Central Bobonong,SSG Camp,16,2022,-21.856541461085694,29.012128383393243,1,1,True,False,16
Central Bobonong,Mabolwe Border,5,2022,-22.30951092247367,29.254411381827307,1,1,True,False,5
Central Bobonong,Mhatane,36,2022,-21.667434706829876,28.835499203054653,1,1,True,False,36
Central Bobonong,Nkwanapedi,114,2022,-22.19430153567953,28.87084197931292,1,1,True,False,114
Central Bobonong,Manga/Maphane,72,2022,-21.66684647205575,28.867110891539273,1,1,True,False,72
Central Bobonong,Mafolapaji,22,2022,-22.245540235976367,28.360595666194584,1,1,True,False,22
Central Bobonong,Mapakata,83,2022,-21.941396096363654,28.317206101179178,1,1,True,False,83
Central Bobonong,Motloutse Lands,72,2022,-22.143249812363592,27.92880705192679,1,1,True,False,72
Central Bobonong,Phokoje,165,2022,-22.270715665170947,28.655563150155793,1,1,True,False,165
Central Bobonong,Letlhakane,90,2022,-21.632178258568885,28.01699263427586,1,1,True,False,90
Central Bobonong,Nkgobotlwane,103,2022,-22.361769338105283,27.960389223054,1,1,True,False,103
Central Bobonong,Letlhakane West,45,2022,-22.46905513445947,28.549838907640652,1,1,True,False,45
Central Bobonong,Machakopa,36,2022,-22.200673506861147,28.233734014585057,1,1,True,False,36
Central Bobonong,Korologo,11,2022,-21.808498340187075,27.89042146639649,1,1,True,False,11
Central Bobonong,Mohokoje,15,2022,-21.71477135591305,28.963149860932525,1,1,True,False,15
Central Bobonong,Thomela,16,2022,-21.515076692943648,29.043108626081313,1,1,True,False,16
Central Bobonong,Mpazane,2,2022,-22.24823495037472,27.79852977771401,1,1,True,False,2
Central Bobonong,Robelela Cattlepost,11,2022,-22.131765848454048,27.510781620272493,1,1,True,False,11
Central Bobonong,Sedimo,21,2022,-22.414766487209672,28.101075497920416,1,1,True,False,21
Central Bobonong,Mahunwane,11,2022,-21.957521332164745,28.929837801254088,1,1,True,False,11
Central Bobonong,Kelekeshane,7,2022,-21.516291000664296,29.0046756448314,1,1,True,False,7
Central Bobonong,Mankwe,17,2022,-21.825990785777876,27.745772667132005,1,1,True,False,17
Central Bobonong,Semelamela,18,2022,-21.936289123345396,28.888209477538574,1,1,True,False,18
Central Bobonong,Mmaseshola,6,2022,-22.148021078164557,27.70513234609207,1,1,True,False,6
Central Bobonong,Lesongwane,48,2022,-21.602177678636252,28.197952778507517,1,1,True,False,48
Central Bobonong,Mmadikgabo,5,2022,-22.03889251246041,29.29106432048288,1,1,True,False,5
Central Bobonong,Juru-Tshaa,2,2022,-22.417328397279388,27.84324115509087,1,1,True,False,2
Central Bobonong,Hamaau,4,2022,-22.17619438330041,27.7738563946588,1,1,True,False,4
Central Bobonong,Marulamabedi,20,2022,-22.487473222056664,28.256758439342168,1,1,True,False,20
Central Bobonong,Pedimpitwe,18,2022,-22.346753644837772,28.610385884801254,1,1,True,False,18
Central Bobonong,Dikgokong,81,2022,-22.539140008354234,29.173034023921545,1,1,True,False,81
Central Bobonong,Mokoswane,8,2022,-22.08444126411863,29.2591116949809,1,1,True,False,8
Central Bobonong,Lebala,80,2022,-21.895238449718544,27.62239003808684,1,1,True,False,80
Central Bobonong,Selebi,18,2022,-22.199248148504573,27.745177110498936,1,1,True,False,18
Central Bobonong,Ditsokwane,14,2022,-22.118780940030906,28.91767194668029,1,1,True,False,14
Central Bobonong,Nomoro 2,11,2022,-21.55634309523792,27.983424062998818,1,1,True,False,11
Central Bobonong,Bodumatau,4,2022,-21.772670358363914,29.086720395874195,1,1,True,False,4
Central Bobonong,Thareseleele,2,2022,-21.993027106937394,28.689034865096605,1,1,True,False,2
Central Bobonong,Sepanepoleke,40,2022,-22.260574112822525,27.69819990394833,1,1,True,False,40
Central Bobonong,Sedibe,58,2022,-21.62128159549837,28.99274021598402,1,1,True,False,58
Central Bobonong,Dikalate,5,2022,-22.312184397651865,27.814079792935207,1,1,True,False,5
Central Bobonong,Gukwe,15,2022,-22.217984401717544,28.258006955124248,1,1,True,False,15
Central Bobonong,Moralane Cattle Post,12,2022,-21.608684783538667,28.489167460698624,1,1,True,False,12
Central Bobonong,Metsimashibidu,9,2022,-22.004837470936447,28.396805706777688,1,1,True,False,9
Central Bobonong,Pekane,5,2022,-21.782738162674427,28.729827429617448,1,1,True,False,5
Central Bobonong,Dibokolodi,17,2022,-21.940952950445567,28.669695337809923,1,1,True,False,17
Central Bobonong,Mmaphoko,4,2022,-21.875511391730125,29.279267333059853,1,1,True,False,4
Central Bobonong,Mmatabekwa,1,2022,-22.245081331417577,29.292523595772586,1,1,True,False,1
Central Bobonong,Maipaafela,8,2022,-22.305634497376982,28.42499494887531,1,1,True,False,8
Central Bobonong,Ramoipone,1,2022,-22.220959683163098,27.668299787939755,1,1,True,False,1
Central Bobonong,Moshakabela,26,2022,-22.39533029746157,28.804696443422046,1,1,True,False,26
Central Bobonong,Sematshwane,11,2022,-21.64495792785088,29.251644500457722,1,1,True,False,11
Central Bobonong,Mmankwamba/Majweng,3,2022,-22.261924752628733,28.069095548674444,1,1,True,False,3
Central Bobonong,Sampowane,79,2022,-21.971490263301167,28.32575037931903,1,1,True,False,79
Central Bobonong,Mahele,1,2022,-21.73090583949778,28.260308922853635,1,1,True,False,1
Central Bobonong,Rampanyane,28,2022,-21.73941328579966,27.5896594276602,1,1,True,False,28
Central Bobonong,Moralane,39,2022,-22.099987532337167,28.70486206855158,1,1,True,False,39
Central Bobonong,Motsotswana,60,2022,-22.060457048665622,28.13198513483216,1,1,True,False,60
Central Bobonong,Lebu,30,2022,-21.51929540983014,28.911790796764958,1,1,True,False,30
Central Bobonong,Seokane,13,2022,-21.853426010774708,28.9920051670264,1,1,True,False,13
Central Bobonong,Mmadipotsane,22,2022,-21.70724872958158,28.97244511888818,1,1,True,False,22
Central Bobonong,Mmamookane,5,2022,-21.61548092095752,28.245739548969105,1,1,True,False,5
Central Bobonong,Masiakgabo,48,2022,-21.735482552326765,28.07487825491045,1,1,True,False,48
Central Bobonong,Mmasepekere,1,2022,-22.36428946650926,28.842377557788645,1,1,True,False,1
Central Bobonong,Letlhakane cattle post,40,2022,-21.970779069051513,28.9368047913815,1,1,True,False,40
Central Bobonong,Mmashweshwe,3,2022,-22.451224044500247,28.379725556942187,1,1,True,False,3
Central Bobonong,Maphaneng,19,2022,-21.87605113169422,29.10141736430738,1,1,True,False,19
Central Bobonong,Torome,19,2022,-21.560372070567855,27.75579515396155,1,1,True,False,19
Central Bobonong,Mogobotwane,31,2022,-22.02238404210639,29.076337481494104,1,1,True,False,31
Central Bobonong,Legotho,2,2022,-22.105638518439754,27.669909503654235,1,1,True,False,2
Central Bobonong,Mmadinare Lands,5,2022,-22.520169690900197,27.77306952187343,1,1,True,False,5
Central Bobonong,Motlhoatibe,2,2022,-21.555753077651357,28.45621513144355,1,1,True,False,2
Central Bobonong,Ramorupisi,2,2022,-22.450066944256626,27.618578082813848,1,1,True,False,2
Central Bobonong,Rampoto,8,2022,-22.51470390298472,27.59215254799647,1,1,True,False,8
Central Bobonong,Bolaphiri,2,2022,-22.30073424171214,27.498228801988812,1,1,True,False,2
Central Bobonong,Marukuru,5,2022,-22.489181153528182,28.281037344725718,1,1,True,False,5
Central Bobonong,Letlhakane West Ranch,1,2022,-22.08252280396944,28.888726766129388,1,1,True,False,1
Central Bobonong,Motloutse Farm,8,2022,-22.018881263467403,27.559875909265553,1,1,True,False,8
Central Bobonong,Jerry's Farm,4,2022,-22.231316860944883,28.66892450947839,1,1,True,False,4
Central Bobonong,Motswiri Farm,2,2022,-22.50438953099965,28.975851790818588,1,1,True,False,2
Central Bobonong,Betvill Farm,3,2022,-22.44109252681483,27.79907104427073,1,1,True,False,3
Central Bobonong,Monatsane,97,2022,-22.15623040917531,27.76110318662897,1,1,True,False,97
Central Bobonong,Mmatau,76,2022,-22.49440231351515,29.043523660880492,1,1,True,False,76
Central Bobonong,Kebitsamang,53,2022,-21.82879999699331,28.975846927492007,1,1,True,False,53
Central Bobonong,Bodumatlou,9,2022,-22.341491232386655,28.46537923177854,1,1,True,False,9
Central Bobonong,Robelela Lands,20,2022,-22.2422752592154,28.968797071180003,1,1,True,False,20
Central Bobonong,Dikgatlhong,16,2022,-22.146187419517513,27.66391149541491,1,1,True,False,16
Central Bobonong,Molomowapudi,7,2022,-22.12271836602903,28.205890343820258,1,1,True,False,7
Central Bobonong,Motolo,11,2022,-22.555849523436304,28.822576927119414,1,1,True,False,11
Central Bobonong,Rashasha,15,2022,-22.44060192948488,27.95974894371506,1,1,True,False,15
Central Bobonong,Ramotshabi,3,2022,-21.657013818605122,28.848679097484986,1,1,True,False,3
Central Bobonong,Gurujwaa,6,2022,-22.556295907154947,28.402935380816064,1,1,True,False,6
Central Bobonong,Majwenyane,2,2022,-22.027148766990116,28.844973534841834,1,1,True,False,2
Central Bobonong,Rabapela,11,2022,-22.04663199457166,28.331984769695797,1,1,True,False,11
Central Bobonong,Ditselamotsuu,1,2022,-22.209893319042198,28.158150689688544,1,1,True,False,1
Central Bobonong,Dikgatlhong Dam Workers Camp,1,2022,-22.107356092484775,27.89101891793799,1,1,True,False,1
Central Bobonong,Bush Camp,1,2022,-21.742798358189276,27.871601517742768,1,1,True,False,1
Central Bobonong,Damochojena Lands,94,2022,-21.679519429786115,28.84717364085103,1,1,True,False,94
Central Bobonong,Serule Lands,9,2022,-22.28582650410938,27.710891496311223,1,1,True,False,9
Central Bobonong,Makgorwane,16,2022,-22.220961672889946,27.651744086122036,1,1,True,False,16
Central Bobonong,Tale,15,2022,-22.304475033317672,27.813963008791475,1,1,True,False,15
Central Bobonong,Tapalamanyata,1,2022,-22.05669294496359,27.81226580139678,1,1,True,False,1
Central Bobonong,Moebotse,7,2022,-21.844385627625293,28.975816414081237,1,1,True,False,7
Central Bobonong,Makoba,1,2022,-22.319328540039525,28.213120500014906,1,1,True,False,1
Central Bobonong,Mmamasuga,3,2022,-22.212355079199774,29.276297122360628,1,1,True,False,3
Central Bobonong,Mosemodi,6,2022,-21.586430789237326,27.743764779975255,1,1,True,False,6
Central Bobonong,MakwambaMajweng,5,2022,-22.50688550101053,28.671227714999592,1,1,True,False,5
Central Bobonong,Marotobale,24,2022,-22.076623392198048,28.303334108252855,1,1,True,False,24
Central Bobonong,Debele,5,2022,-21.814845908136533,28.20308216866477,1,1,True,False,5
Central Bobonong,Letswereng,16,2022,-22.400536394564103,29.069180118813883,1,1,True,False,16
Central Bobonong,Monyomotlobo,12,2022,-22.50813314518592,29.249725312753952,1,1,True,False,12
Central Bobonong,Mphukhudi,17,2022,-22.413321745387012,29.0651829975825,1,1,True,False,17
Central Bobonong,Sedalane,1,2022,-21.59849881177519,27.842719979227045,1,1,True,False,1
Central Bobonong,Motlhabaneng Lands,3,2022,-22.54791747305904,27.893908577940365,1,1,True,False,3
Central Bobonong,Matshekge,60,2022,-22.361009132896363,28.675779546432693,1,1,True,False,60
Central Bobonong,Mabate Vetirinary Camp,10,2022,-22.524928706130034,28.016567719771327,1,1,True,False,10
Central Bobonong,Moletemane Lands,4,2022,-22.442105970428155,28.81705803704158,1,1,True,False,4
Central Bobonong,Localities with No Affiliation,737,2022,-21.910260011930227,28.514738590326587,1,1,True,False,737
Central Bobonong,Lesego Ranch,4,2022,-22.305355957557786,28.486875139032414,1,1,True,False,4
Central Bobonong,Backline Farm,1,2022,-21.963429215943552,28.985586841945544,1,1,True,False,1
Central Bobonong,Lephale Longwope,41,2022,-21.94152643595183,28.77360214923436,1,1,True,False,41
Central Bobonong,Limpopo Farm,56,2022,-21.670927109484893,27.54503770904286,1,1,True,False,56
Central Bobonong,Mooimeisies Fontein Farm,2,2022,-22.552633848733514,27.586138716985587,1,1,True,False,2
Central Bobonong,Baiens Drift Farm,10,2022,-21.66682059768817,28.577855393600906,1,1,True,False,10
Central Bobonong,Terrafou,4,2022,-21.91133535344397,28.37062680871765,1,1,True,False,4
Central Bobonong,Mr Frankie/Mmatlou,2,2022,-22.387708419820896,27.96465758992968,1,1,True,False,2
Central Bobonong,Oasis Lodge,6,2022,-21.750777041391405,28.249314276680522,1,1,True,False,6
Central Bobonong,Mr Mopani Farm 36,2,2022,-21.664605529831235,28.858704778678682,1,1,True,False,2
Central Bobonong,Lengope Farm,10,2022,-22.292178198914705,28.982110278489078,1,1,True,False,10
Central Bobonong,Talana Farm 43,28,2022,-21.598529617587523,28.50540235404351,1,1,True,False,28
Central Bobonong,Kunkuru Products Farm,2,2022,-22.083212154020515,28.189522710531783,1,1,True,False,2
Central Bobonong,Nokalodi Camp,1,2022,-21.927717692926702,27.98354011828701,1,1,True,False,1
Central Bobonong,Zanzibar Disease Control,21,2022,-21.5297880931183,28.434800881896333,1,1,True,False,21
Central Bobonong,Baine Drift Reserved,142,2022,-22.180205133466988,28.062670723590546,1,1,True,False,142
